actual,predicted
0.0,0.0033054054
0.2975464,0.040392242
0.0,0.008633375
0.0,0.01679695
0.0,-0.006509714
0.058935955,0.08132256
0.0,0.089468345
0.0,0.013860825
0.00019068830000000536,0.006297216
0.5622387500000001,0.07459406
0.0,0.3408734
0.0,0.00022994727
0.0,0.07098521
0.011442228999999998,0.036631126
0.0,0.068839125
0.0,0.008175708
0.0,0.003970146
0.04157424,0.03984841
0.0,0.039981533
0.0,0.0040426105
0.0,0.0025968924
0.010974705000000001,0.12424284
0.0,0.07950226
0.0,-0.0006293431
0.0,-0.00427559
0.006675719999999996,0.046784043
0.0,0.04385416
0.0,0.008194849
0.000381842260000001,0.0049550086
0.023653729999999998,0.20531437
0.0,0.30366832
0.01830142,0.0070705637
0.05131215,0.2908111
2.0366237,0.5914877
0.0,0.7434728
0.0,0.14850855
0.0,0.038984723
0.028038397,0.13327062
0.9700774999999999,0.13968995
0.0,0.0358802
0.014878809,0.019265685
0.0,0.030857224
0.14850497,0.09806238
0.0,0.024589267
0.018786639,0.011501588
0.0,0.12003316
0.09279777,0.09959275
0.0,0.031214517
0.0031467060999999935,0.04316172
0.23457108,0.449639
0.0,0.58081156
0.0,0.1876868
0.028225592999999993,0.04997488
0.0,0.40473437
0.0,0.2172266
0.0004768371599999932,0.030893851
0.0015259720000000004,-0.001535207
0.0002863817000000046,0.086683825
0.0030500814000000015,0.1996331
0.0,0.00995443
0.0,-0.0015064552
0.0,0.014054179
0.0,0.040958446
0.0,0.032873772
0.0,-0.00077587366
0.0,0.18273693
0.0,0.089488775
0.0,0.010389507
0.0011441298000000044,0.0073633194
0.3357413,0.38874274
0.0,0.17196518
0.0,0.004736349
0.17393617,0.0446581
0.0,0.78214604
0.12999783,0.12099667
0.0,0.11062925
0.07981807,0.04028662
2.004318,0.17662159
0.0,0.17523842
0.0,0.102044486
0.0,0.089240596
0.0,0.5863398
0.0,0.11506058
0.18121302,0.31078494
0.0,0.017570257
0.022529417999999996,-0.00901255
0.0,0.16039702
0.0,0.019663014
0.010680407000000003,0.010697193
0.0,-0.015761644
0.033522297,0.06694502
0.0,0.022224449
0.0,0.0036406368
1.1688471,0.08697937
0.0,0.093990326
0.0,0.08226804
0.0037187709999999957,0.05925774
0.7238155,0.13835746
0.0,0.060459085
0.0,0.016881838
0.0,0.008383304
0.12439488999999998,0.094758704
0.0,0.05971239
0.0,0.006693557
0.0,0.0039256215
2.7140853,0.34376022
0.0,0.15524116
0.0003837049000000037,0.26554978
0.0,-0.0010856166
0.048547983,-7.400662e-05
0.0,0.02852467
0.0,0.00898613
0.0,0.03767538
0.043490674,0.09219158
0.0,0.009048104
0.0,0.008862995
0.003051944000000001,0.0035759658
0.0,0.05499902
0.0,0.027271029
0.0,0.0051818043
0.0,-0.00088524073
0.007633119999999993,0.10553241
0.0,0.11987898
0.0,0.0009269193
0.0,0.01391048
0.0,0.11510201
0.0,0.11516422
0.0,0.005867414
0.0,0.015255306
0.0,0.051515415
0.0012395902999999958,0.0773675
0.0,0.006313592
0.0,0.029717237
0.0,0.03306782
0.0,0.06585412
0.00037997959999999664,0.020622168
0.06293878,0.019557457
0.0,0.13636306
0.0,0.71456796
0.08517504,0.639648
0.096865,0.3190263
0.0,0.028529104
0.0,0.4240675
0.0,0.049505748
0.0019073485999999973,0.016863257
0.0,0.009119108
0.020444143999999997,0.05088532
0.0,0.024359632
0.026129186,0.016263492
0.07656962,0.0667936
0.0,0.16046238
0.008006362000000003,0.23759413
0.028801369,0.069965854
0.3042575,0.15650211
0.0,0.1403825
0.0,0.047238782
0.056748264,0.045914307
0.0,0.10593907
0.017464160000000006,0.27172408
0.051882118,0.0441483
0.0,0.035943106
0.0,0.12516533
0.29931962,0.040163092
0.57306886,0.027802166
0.0,0.035950623
0.004192919000000003,0.09397594
0.057920724,0.041808132
0.0,0.052657224
0.024981797000000007,0.025878835
0.0,0.24303228
3.4848692000000003,0.37501794
0.0,0.2965323
0.003598079000000004,-0.0136198625
0.0,0.02250741
0.0,0.012787625
0.06800273,0.049156066
0.0,0.022055965
0.0,0.049040638
0.268851,0.07611935
0.0,0.06481566
0.8640033,0.29653305
0.0,0.85495543
0.0,0.25808626
1.9872840000000003,0.24245754
0.035111427,0.28223994
0.0,0.9774047
0.0,0.49077463
0.2285505,0.51154035
0.0,0.20027919
0.0,0.6203017
0.7193136,0.21912879
0.13255817,0.14169452
0.29201746000000006,0.14769104
0.46743143,0.60392356
0.0,0.37847757
0.0,0.14764903
2.834173,0.17444625
0.0,0.3081071
3.6125655000000005,0.14418042
0.0,0.15291525
1.8165059,0.1331003
0.0,0.48740506
0.0,0.34232244
0.0074957013000000045,0.2504013
0.36915258,0.16040975
0.0,0.45313364
0.458968,0.45398346
0.037906468,0.23309997
1.1365635,0.6511239
0.0,0.6140988
1.1772741,0.52100307
0.0,0.81098235
0.0,0.4789114
0.0,0.5246751
0.13341568,0.09039884
0.0,0.024863616
0.0007629509999999978,0.04706937
0.0,0.108173564
0.0,0.090231575
0.0,0.06371696
0.000381842260000001,0.0745084
9.49949000000061e-05,0.16375095
0.0,-0.061124034
0.0123959035,0.15978993
0.0009472779999999958,0.117509685
0.0,0.16022776
0.0,0.2214782
0.007722527000000007,0.10420054
0.008221716000000004,0.09773913
0.0,0.5827862
